[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@601f3f: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:18:20 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@c5da6
[QC] INFO [main] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@601f3f]: org.springframework.beans.factory.support.DefaultListableBeanFactory@39f16f
[QC] INFO [main] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [main] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@39f16f: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@10c276
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 125 ms
[QC] INFO [main] org.apache.catalina.core.ApplicationContext.log(647) | Initializing Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(231) | FrameworkServlet 'dispatcherServlet': initialization started
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@14e9177: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:26:06 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1de474b
[QC] INFO [main] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@14e9177]: org.springframework.beans.factory.support.DefaultListableBeanFactory@12f5f88
[QC] INFO [main] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [main] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@12f5f88: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@1db9672
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 406 ms
[QC] INFO [main] org.apache.catalina.core.ApplicationContext.log(647) | Initializing Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(231) | FrameworkServlet 'dispatcherServlet': initialization started
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@47e8e2: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:28:57 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1e7e7ac
[QC] INFO [main] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@47e8e2]: org.springframework.beans.factory.support.DefaultListableBeanFactory@44c8cc
[QC] INFO [main] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [main] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@44c8cc: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@1a9c3cb
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 391 ms
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Destroying Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.doClose(696) | Closing org.springframework.web.context.support.XmlWebApplicationContext@47e8e2: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:28:57 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1e7e7ac
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(282) | Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@44c8cc: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@1a9c3cb
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Initializing Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.web.servlet.FrameworkServlet.initServletBean(231) | FrameworkServlet 'dispatcherServlet': initialization started
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@562ce3: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:33:18 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1f9542c
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@562ce3]: org.springframework.beans.factory.support.DefaultListableBeanFactory@135b322
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@135b322: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@17fb78d
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 485 ms
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Destroying Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.doClose(696) | Closing org.springframework.web.context.support.XmlWebApplicationContext@562ce3: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:33:18 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1f9542c
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(282) | Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@135b322: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@17fb78d
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Initializing Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.web.servlet.FrameworkServlet.initServletBean(231) | FrameworkServlet 'dispatcherServlet': initialization started
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@61f7db: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:34:00 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1d80d50
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@61f7db]: org.springframework.beans.factory.support.DefaultListableBeanFactory@1f67800
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1f67800: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@1df1a98
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 516 ms
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Destroying Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.doClose(696) | Closing org.springframework.web.context.support.XmlWebApplicationContext@61f7db: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:34:00 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@1d80d50
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(282) | Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1f67800: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@1df1a98
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Initializing Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.web.servlet.FrameworkServlet.initServletBean(231) | FrameworkServlet 'dispatcherServlet': initialization started
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@b2d2fb: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:34:23 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@892585
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@b2d2fb]: org.springframework.beans.factory.support.DefaultListableBeanFactory@7c03a8
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@7c03a8: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@9ba5f8
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 547 ms
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Destroying Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.doClose(696) | Closing org.springframework.web.context.support.XmlWebApplicationContext@b2d2fb: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:34:23 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@892585
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(282) | Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@7c03a8: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@9ba5f8
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] INFO [main] org.apache.catalina.core.ApplicationContext.log(647) | Initializing Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(231) | FrameworkServlet 'dispatcherServlet': initialization started
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.prepareRefresh(383) | Refreshing org.springframework.web.context.support.XmlWebApplicationContext@110690a: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:37:57 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@15e3f91
[QC] INFO [main] org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(303) | Loading XML bean definitions from ServletContext resource [/WEB-INF/classes/spring-servlet.xml]
[QC] INFO [main] org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(398) | Bean factory for application context [org.springframework.web.context.support.XmlWebApplicationContext@110690a]: org.springframework.beans.factory.support.DefaultListableBeanFactory@1fb5664
[QC] INFO [main] org.springframework.core.io.support.PropertiesLoaderSupport.loadProperties(175) | Loading properties file from class path resource [config.properties]
[QC] INFO [main] org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(276) | Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1fb5664: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@7250a
[QC] INFO [main] org.springframework.web.servlet.FrameworkServlet.initServletBean(250) | FrameworkServlet 'dispatcherServlet': initialization completed in 390 ms
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Destroying Spring FrameworkServlet 'dispatcherServlet'
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.context.support.AbstractApplicationContext.doClose(696) | Closing org.springframework.web.context.support.XmlWebApplicationContext@110690a: display name [WebApplicationContext for namespace 'dispatcherServlet-servlet']; startup date [Sun May 24 20:37:57 CST 2009]; parent: org.springframework.web.context.support.XmlWebApplicationContext@15e3f91
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(282) | Destroying singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@1fb5664: defining beans [urlMapping,propertyConfigurer,exceptionResolver,viewResolver,methodNameResolver,modelController,remoteSectionController,beehiveDatabaseController,lircRevisionChangesController,lircSyncController,lircHistoryController]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@7250a
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] ERROR [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.StandardContext.listenerStart(3768) | Exception sending context initialized event to listener instance of class org.openremote.beehive.listener.SVNListener
java.lang.NullPointerException
	at org.tigris.subversion.svnclientadapter.SVNNotificationHandler.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.info(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.openremote.beehive.listener.SVNListener.checkRepoExists(SVNListener.java:70)
	at org.openremote.beehive.listener.SVNListener.contextInitialized(SVNListener.java:63)
	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:3764)
	at org.apache.catalina.core.StandardContext.start(StandardContext.java:4216)
	at org.apache.catalina.core.StandardContext.reload(StandardContext.java:3025)
	at org.apache.catalina.loader.WebappLoader.backgroundProcess(WebappLoader.java:432)
	at org.apache.catalina.core.ContainerBase.backgroundProcess(ContainerBase.java:1278)
	at org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor.processChildren(ContainerBase.java:1570)
	at org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor.processChildren(ContainerBase.java:1579)
	at org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor.processChildren(ContainerBase.java:1579)
	at org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor.run(ContainerBase.java:1559)
	at java.lang.Thread.run(Thread.java:619)
[QC] INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] ERROR [main] org.apache.catalina.core.StandardContext.listenerStart(3768) | Exception sending context initialized event to listener instance of class org.openremote.beehive.listener.SVNListener
java.lang.NullPointerException
	at org.tigris.subversion.svnclientadapter.SVNNotificationHandler.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.info(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.openremote.beehive.listener.SVNListener.checkRepoExists(SVNListener.java:70)
	at org.openremote.beehive.listener.SVNListener.contextInitialized(SVNListener.java:63)
	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:3764)
	at org.apache.catalina.core.StandardContext.start(StandardContext.java:4216)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardHost.start(StandardHost.java:736)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardEngine.start(StandardEngine.java:443)
	at org.apache.catalina.core.StandardService.start(StandardService.java:448)
	at org.apache.catalina.core.StandardServer.start(StandardServer.java:700)
	at org.apache.catalina.startup.Catalina.start(Catalina.java:552)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:295)
	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:433)
[QC] INFO [main] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] ERROR [main] org.apache.catalina.core.StandardContext.listenerStart(3768) | Exception sending context initialized event to listener instance of class org.openremote.beehive.listener.SVNListener
java.lang.NullPointerException
	at org.tigris.subversion.svnclientadapter.SVNNotificationHandler.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.info(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.openremote.beehive.listener.SVNListener.checkRepoExists(SVNListener.java:70)
	at org.openremote.beehive.listener.SVNListener.contextInitialized(SVNListener.java:63)
	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:3764)
	at org.apache.catalina.core.StandardContext.start(StandardContext.java:4216)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardHost.start(StandardHost.java:736)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardEngine.start(StandardEngine.java:443)
	at org.apache.catalina.core.StandardService.start(StandardService.java:448)
	at org.apache.catalina.core.StandardServer.start(StandardServer.java:700)
	at org.apache.catalina.startup.Catalina.start(Catalina.java:552)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:295)
	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:433)
[QC] INFO [main] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] ERROR [main] org.apache.catalina.core.StandardContext.listenerStart(3768) | Exception sending context initialized event to listener instance of class org.openremote.beehive.listener.SVNListener
java.lang.NullPointerException
	at org.tigris.subversion.svnclientadapter.SVNNotificationHandler.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.info(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.openremote.beehive.listener.SVNListener.checkRepoExists(SVNListener.java:70)
	at org.openremote.beehive.listener.SVNListener.contextInitialized(SVNListener.java:63)
	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:3764)
	at org.apache.catalina.core.StandardContext.start(StandardContext.java:4216)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardHost.start(StandardHost.java:736)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardEngine.start(StandardEngine.java:443)
	at org.apache.catalina.core.StandardService.start(StandardService.java:448)
	at org.apache.catalina.core.StandardServer.start(StandardServer.java:700)
	at org.apache.catalina.startup.Catalina.start(Catalina.java:552)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
	at java.lang.reflect.Method.invoke(Method.java:597)
	at org.apache.catalina.startup.Bootstrap.start(Bootstrap.java:295)
	at org.apache.catalina.startup.Bootstrap.main(Bootstrap.java:433)
[QC] INFO [main] org.apache.catalina.core.ApplicationContext.log(647) | Shutting down Log4J
[QC] ERROR [main] org.apache.catalina.core.StandardContext.listenerStart(3768) | Exception sending context initialized event to listener instance of class org.openremote.beehive.listener.SVNListener
java.lang.NullPointerException
	at org.tigris.subversion.svnclientadapter.SVNNotificationHandler.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.setCommand(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.SvnCommandLine.info(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.tigris.subversion.svnclientadapter.commandline.CmdLineClientAdapter.getInfo(Unknown Source)
	at org.openremote.beehive.listener.SVNListener.checkRepoExists(SVNListener.java:70)
	at org.openremote.beehive.listener.SVNListener.contextInitialized(SVNListener.java:63)
	at org.apache.catalina.core.StandardContext.listenerStart(StandardContext.java:3764)
	at org.apache.catalina.core.StandardContext.start(StandardContext.java:4216)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardHost.start(StandardHost.java:736)
	at org.apache.catalina.core.ContainerBase.start(ContainerBase.java:1014)
	at org.apache.catalina.core.StandardEngine.start(StandardEngine.java:443)
	at org.apache.catalina.core.StandardService.start(StandardService.java:448)
	at org.apache.catalina.core.StandardServer.start(StandardServer.java:700)
	at org.apache.catalina.startup.Catalina.start(Catalina.java:552)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
